sampleID,visitDate,TN,TP,disNH4,disNO3,disPO4,TDN,TDP,locName,Pool Volume (cu ft)_x,samp_type,notes,samp_notes,y_x,x_x,Totall_Mean_TP,Totall_Mean_TN,Totall_Mean_disNH4,Totall_Mean_disNO3,Totall_Mean_disPO4,Visit_Mean_TP,Visit_Mean_TN,Visit_Mean_disNH4,Visit_Mean_disNO3,Visit_Mean_disPO4,Max Depth  (ft),Slope Range,Bottom Deviation of wetland,y_y,x_y,Pool Volume (cu ft)_y,season
W02694,9/21/2022,0.12,0,,,,,,Wetland Pool 20,5000,blank,,,41.02272667,-83.68365667,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0.145,,,,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Autumn
W02695,9/21/2022,0.17,0,,,,,,Wetland Pool 20,5000,blank,,,41.02268833,-83.68364333,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0.145,,,,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Autumn
W02696,9/21/2022,0.77,0.08,0,0,0,,,Wetland Pool 25,15000,sample,,,41.02385,-83.684525,0.1818571428571428,1.4995155714285713,0.022671429,0.038657143,0.025885714,0.08,0.77,0,0,0,1.5,16:1 to 19:1,775.8,41.02286167,-83.683685,15000,Autumn
W02697,9/21/2022,1.19,0.056,0,0,0,,,Wetland Pool 40,126000,sample,,,41.02455167,-83.68530833,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.056,1.19,0,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Autumn
W02698,9/21/2022,1.5,0.126,0,0,0,,,Wetland Pool 21,14085,sample,,,41.02381333,-83.68672167,0.1113999999999999,1.4663976,0,0.0393,0.01228,0.126,1.5,0,0,0,1.5,15:1 to 29:1,775.9,41.02401833,-83.686875,14085,Autumn
W02699,9/21/2022,1.35,0.067,0,0,0.022,,,Wetland Pool 39,30000,sample,,,41.02418,-83.68734333,0.10725,1.605461625,0.001633333,0.023833333,0.006288889,0.067,1.35,0,0,0.022,1.5,15:1 to 65:1,775.8,41.02409167,-83.687305,30000,Autumn
W02700,9/21/2022,10.88,1.555,0,0,0.0115,,,Wetland Pool 29,30000,sample,,,41.02555833,-83.68697833,0.6738333333333334,5.941913166666667,0.0421,0.022466667,0.0201,1.555,10.88,0,0,0.0115,1.5,10:01,775.7,41.02547,-83.686815,30000,Autumn
W02701,9/21/2022,7.21,1,0,0,0,,,Wetland Pool 41,10000,sample,,,41.02517,-83.686015,0.56875,5.76075375,0,0.0366,0.014425,1,7.21,0,0,0,1,12:1 to 71:1,776.1,41.02541167,-83.68574,10000,Autumn
W02702,9/21/2022,1.15,0.03,0,0,0,,,Wetland Pool 30,20000,sample,,,41.025615,-83.686075,0.1769090909090909,2.2388654545454547,0.074133333,0.125075,0.012716667,0.03,1.15,0,0,0,2,14:1 to 28:1,775.1,41.02577,-83.686365,20000,Autumn
W02703,9/21/2022,2.48,0.134,0,0,0,,,Wetland Pool 42,15000,sample,,,41.02603,-83.68476167,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,0.134,2.48,0,0,0,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Autumn
W02704,9/21/2022,1.3,0.054,0,0,0,,,Wetland Pool 35,26318,sample,,,41.02644333,-83.683135,0.141875,1.933630125,0.02165,0.035975,0.0082125,0.054,1.3,0,0,0,2,12:1 to 32:1,775.1,41.026435,-83.683175,26318,Autumn
W02705,9/21/2022,2.63,0.123,0,0,0,,,Wetland Pool 34,15000,sample,,,41.02590667,-83.68239333,0.1232222222222222,2.1979314444444444,0.03743,0.04212,0,0.123,2.63,0,0,0,1.5,10:01,775.6,41.02589833,-83.68242333,15000,Autumn
W02706,9/21/2022,7.08,0.831,0,0,0,,,Wetland Pool 33,10000,sample,,,41.02524667,-83.68240333,0.3428,3.5404494,0,0.04104,0.01556,0.831,7.08,0,0,0,1,23:01,778.1,41.02554333,-83.68254833,10000,Autumn
W02707,9/21/2022,13.07,0.062,0.6932,10.4724,0,,,Wetland Pool 43,10000,sample,,,41.026,-83.68342,0.1316666666666666,4.115002333333334,0.1306833333333333,1.8173666666666668,0,0.062,13.07,0.6932,10.4724,0,1,13:1 to 32:1,776.2,41.02607333,-83.68343667,10000,Autumn
W02708,9/21/2022,1.08,0.037,0,0,0,,,Wetland Pool 26,22424,sample,,,41.02465333,-83.68499167,0.1085555555555555,1.5949301111111112,0,0.024377778,0.002455556,0.037,1.08,0,0,0,2,10:01,775.2,41.02492167,-83.68488333,22424,Autumn
W02747,11/1/2022,0.337236,0,0,0.3612,0,,,Aurand Run downstream,,sample,,,41.02389,-83.69826833,0.016545455,1.75824,0.024125,1.3299103333333333,0.002091667,0,0.337236,0,0.3612,0,,,,,,,Autumn
W02748,11/1/2022,6.548918,0.791,0.0898,0.1946,0.0134,,,Wetland Pool 1,353316,sample,,,41.02410167,-83.69638,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.791,6.548918,0.0898,0.1946,0.0134,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Autumn
W02749,11/1/2022,0.358499,0,0,0.3615,0,,,Aurand Run connection to P1,,sample,,,41.02345667,-83.69620333,0.053363636,2.7123605454545454,0.046836364,2.1385950000000005,0.021063636,0,0.358499,0,0.3615,0,,,,,,,Autumn
W02750,11/1/2022,2.23291,0.261,0,0.1614,0,,,Wetland Pool 18,19452,sample,,,41.02404667,-83.68998833,0.099846154,1.4081614615384614,0.0448,0.064869214,0.014614286,0.2145,2.1181355,0,0.1677,0,2,12:1 to 19:1,774.8,41.02404667,-83.68998833,19452,Autumn
W02751,11/1/2022,2.003361,0.168,0,0.174,0,,,Wetland Pool 18,19452,sample,,,41.023765,-83.68996333,0.099846154,1.4081614615384614,0.0448,0.064869214,0.014614286,0.2145,2.1181355,0,0.1677,0,2,12:1 to 19:1,774.8,41.02404667,-83.68998833,19452,Autumn
W02752,11/1/2022,5.231225,0.642,0,0.1811,0,,,Wetland Pool 19,11124,sample,,Red and green algae. Not deep enough for proDSS,41.02320167,-83.69009833,0.1765555555555555,2.048147888888889,0.074633333,0.067111111,0.001611111,0.642,5.231225,0,0.1811,0,1.5,14:1 to 36:1,775.6,41.0231,-83.69028833,11124,Autumn
W02753,11/1/2022,2.191188,0.136,0,0.1742,0,,,Wetland Pool 9,52478,sample,,,41.02317833,-83.69225167,0.2299999999999999,2.2430332,0.0502,0.062281818,0.001536364,0.2015,2.555648,0,0.16605,0,2,12:1 to 26:1,774.1,41.023555,-83.69244,52478,Autumn
W02754,11/1/2022,2.920108,0.267,0,0.1579,0,,,Wetland Pool 9,52478,sample,,,41.02344,-83.69248,0.2299999999999999,2.2430332,0.0502,0.062281818,0.001536364,0.2015,2.555648,0,0.16605,0,2,12:1 to 26:1,774.1,41.023555,-83.69244,52478,Autumn
W02755,11/1/2022,2.161226,0.129,0,0.1606,0,,,Wetland Pool 4,49146,sample,,,41.023505,-83.69368667,0.1516363636363636,1.877506818181818,0.03235,0.069175,0.007766667,0.119,2.1095975,0,0.1628,0,2,16:1 to 52:1,773.7,41.02356336,-83.69422241,49146,Autumn
W02756,11/1/2022,2.057969,0.109,0,0.165,0,,,Wetland Pool 4,49146,sample,,,41.02334167,-83.69400833,0.1516363636363636,1.877506818181818,0.03235,0.069175,0.007766667,0.119,2.1095975,0,0.1628,0,2,16:1 to 52:1,773.7,41.02356336,-83.69422241,49146,Autumn
W02757,11/1/2022,0.492202,0,0.1437,0.3037,0,,,Aurand Run upstream,,sample,,,41.01936667,-83.68815,0.017333333,3.079126,0.07269,2.2705100000000003,0.00236,0,0.492202,0.1437,0.3037,0,,,,,,,Autumn
W02758,11/2/2022,0,0,0,0.157,0,,,Wetland Pool 20,5000,blank,,,41.022875,-83.68417,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0,0,0.0785,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Autumn
W02759,11/2/2022,0,0,0,0,0,,,Wetland Pool 20,5000,blank,,,41.02279333,-83.68384667,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0,0,0.0785,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Autumn
W02760,11/2/2022,1.984818,0.166,0,0,0,,,Wetland Pool 26,22424,sample,,,41.02436167,-83.68474167,0.1085555555555555,1.5949301111111112,0,0.024377778,0.002455556,0.148,1.8583195,0,0,0,2,10:01,775.2,41.02492167,-83.68488333,22424,Autumn
W02761,11/2/2022,1.93792,0.178,0,0,0,,,Wetland Pool 40,126000,sample,,,41.02453667,-83.6853,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.3279999999999999,2.0488655,0,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Autumn
W02762,11/2/2022,2.159811,0.478,0,0,0,,,Wetland Pool 40,126000,sample,,,41.02420333,-83.68637,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.3279999999999999,2.0488655,0,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Autumn
W02763,11/2/2022,2.426049,0.124,0,0,0,,,Wetland Pool 39,30000,sample,,,41.02410833,-83.68734333,0.10725,1.605461625,0.001633333,0.023833333,0.006288889,0.124,2.426049,0,0,0,1.5,15:1 to 65:1,775.8,41.02409167,-83.687305,30000,Autumn
W02764,11/2/2022,11.10326,1.235,0,0,0,,,Wetland Pool 29,30000,sample,,,41.02550333,-83.68681333,0.6738333333333334,5.941913166666667,0.0421,0.022466667,0.0201,1.235,11.10326,0,0,0,1.5,10:01,775.7,41.02547,-83.686815,30000,Autumn
W02765,11/2/2022,8.23239,0.851,0,0,0.0345,,,Wetland Pool 30,20000,sample,,,41.02582833,-83.68627833,0.1769090909090909,2.2388654545454547,0.074133333,0.125075,0.012716667,0.496,5.4419995000000005,0,0,0.01725,2,14:1 to 28:1,775.1,41.02577,-83.686365,20000,Autumn
W02766,11/2/2022,2.651609,0.141,0,0,0,,,Wetland Pool 30,20000,sample,,,41.02569667,-83.68627167,0.1769090909090909,2.2388654545454547,0.074133333,0.125075,0.012716667,0.496,5.4419995000000005,0,0,0.01725,2,14:1 to 28:1,775.1,41.02577,-83.686365,20000,Autumn
W02767,11/2/2022,4.493897,0.343,0,0,0,,,Wetland Pool 42,15000,sample,,,41.026035,-83.684735,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,0.343,4.493897,0,0,0,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Autumn
W02768,11/2/2022,2.6414,0.152,0,0,0,,,Wetland Pool 35,26318,sample,,,41.02641667,-83.68311333,0.141875,1.933630125,0.02165,0.035975,0.0082125,0.152,2.6414,0,0,0,2,12:1 to 32:1,775.1,41.026435,-83.683175,26318,Autumn
W02769,11/2/2022,2.720043,0.1,0,0,0,,,Wetland Pool 34,15000,sample,,,41.02585167,-83.68227167,0.1232222222222222,2.1979314444444444,0.03743,0.04212,0,0.1,2.720043,0,0,0,1.5,10:01,775.6,41.02589833,-83.68242333,15000,Autumn
W02770,11/2/2022,1.731821,0.13,0,0,0,,,Wetland Pool 26,22424,sample,,,41.02425333,-83.68497167,0.1085555555555555,1.5949301111111112,0,0.024377778,0.002455556,0.148,1.8583195,0,0,0,2,10:01,775.2,41.02492167,-83.68488333,22424,Autumn
W02796,11/17/2022,0,0,0,0.1019,0,,,Wetland Pool 20,5000,blank,,,41.02274333,-83.68374833,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0,0,0.1019,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Autumn
W02797,11/17/2022,1.834232,0.117,0,0.0882,0,,,Wetland Pool 40,126000,sample,,,41.02458833,-83.68528833,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.1036666666666666,1.6803493333333333,0,0.0955,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Autumn
W02798,11/17/2022,1.591444,0.094,0,0.1049,0,,,Wetland Pool 40,126000,sample,,,41.02424,-83.68598,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.1036666666666666,1.6803493333333333,0,0.0955,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Autumn
W02799,11/17/2022,1.615372,0.1,0,0.0934,0,,,Wetland Pool 40,126000,replicate,,,41.02425167,-83.68597833,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.1036666666666666,1.6803493333333333,0,0.0955,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Autumn
W02800,11/29/2022,0,0,0.045,0,0,,,Wetland Pool 1,353316,blank,,,41.02506333,-83.69828,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.016666667,3.98,0.8088333333333333,2.688133333333333,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Autumn
W02801,11/29/2022,0,0,0.1126,0,0,,,Wetland Pool 1,353316,blank,,,41.02505833,-83.69827333,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.016666667,3.98,0.8088333333333333,2.688133333333333,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Autumn
W02802,11/29/2022,0.37,0,0.1024,0.2875,0,,,Aurand Run downstream,,sample,,,41.02386167,-83.69825333,0.016545455,1.75824,0.024125,1.3299103333333333,0.002091667,0,0.37,0.1024,0.2875,0,,,,,,,Autumn
W02803,11/29/2022,11.94,0.05,2.2689,8.0644,0,,,Wetland Pool 1,353316,sample,,,41.024125,-83.69645,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.016666667,3.98,0.8088333333333333,2.688133333333333,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Autumn
W02804,11/29/2022,1.49,0.08,0.0307,0.1067,0,,,Wetland Pool 18,19452,sample,,,41.02402167,-83.69000667,0.099846154,1.4081614615384614,0.0448,0.064869214,0.014614286,0.085,1.5,0.03155,0.05335,0,2,12:1 to 19:1,774.8,41.02404667,-83.68998833,19452,Autumn
W02805,11/29/2022,1.51,0.09,0.0324,0,0,,,Wetland Pool 18,19452,sample,,,41.02376167,-83.68995333,0.099846154,1.4081614615384614,0.0448,0.064869214,0.014614286,0.085,1.5,0.03155,0.05335,0,2,12:1 to 19:1,774.8,41.02404667,-83.68998833,19452,Autumn
W02806,11/29/2022,4.73,0.38,0.6717,0,0,,,Wetland Pool 19,11124,sample,,,41.023135,-83.6901,0.1765555555555555,2.048147888888889,0.074633333,0.067111111,0.001611111,0.38,4.73,0.6717,0,0,1.5,14:1 to 36:1,775.6,41.0231,-83.69028833,11124,Autumn
W02807,11/29/2022,1.97,0.17,0.2947,0,0,,,Wetland Pool 9,52478,sample,,,41.02310167,-83.69229167,0.2299999999999999,2.2430332,0.0502,0.062281818,0.001536364,0.19,2.2,0.2761,0,0,2,12:1 to 26:1,774.1,41.023555,-83.69244,52478,Autumn
W02808,11/29/2022,2.43,0.21,0.2575,0,0,,,Wetland Pool 9,52478,sample,,,41.023375,-83.69246167,0.2299999999999999,2.2430332,0.0502,0.062281818,0.001536364,0.19,2.2,0.2761,0,0,2,12:1 to 26:1,774.1,41.023555,-83.69244,52478,Autumn
W02809,11/29/2022,1.64,0.1,0.1376,0,0,,,Wetland Pool 4,49146,sample,,,41.02355333,-83.69356833,0.1516363636363636,1.877506818181818,0.03235,0.069175,0.007766667,0.125,1.75,0.08295,0,0,2,16:1 to 52:1,773.7,41.02356336,-83.69422241,49146,Autumn
W02810,11/29/2022,1.86,0.15,0.0283,0,0,,,Wetland Pool 4,49146,sample,,,41.02334167,-83.69406833,0.1516363636363636,1.877506818181818,0.03235,0.069175,0.007766667,0.125,1.75,0.08295,0,0,2,16:1 to 52:1,773.7,41.02356336,-83.69422241,49146,Autumn
W02811,11/29/2022,0.35,0,0.2631,0.2758,0,,,Aurand Run connection to P1,,sample,,,41.02342833,-83.69605167,0.053363636,2.7123605454545454,0.046836364,2.1385950000000005,0.021063636,0,0.35,0.2631,0.2758,0,,,,,,,Autumn
W02812,11/29/2022,0.43,0,0.2311,0.2674,0,,,Aurand Run upstream,,sample,,,41.01941333,-83.688225,0.017333333,3.079126,0.07269,2.2705100000000003,0.00236,0,0.43,0.2311,0.2674,0,,,,,,,Autumn
W02813,12/1/2022,0,0,0.0356,0.0913,0,,,Wetland Pool 20,5000,blank,,,41.02259167,-83.683725,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0,0.0178,0.04565,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Winter
W02814,12/1/2022,0,0,0,0,0,,,Wetland Pool 20,5000,blank,,,41.02257333,-83.68372667,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0,0.0178,0.04565,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Winter
W02815,12/1/2022,1.61,0.2,0.0261,0,0,,,Wetland Pool 40,126000,sample,,Ice about one inch thick had to be broken. This disturbed the water somewhat to various degrees for all samples,41.02430667,-83.68568333,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.14,1.48,0.0418,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Winter
W02816,12/1/2022,2.11,0.32,0,0,0.0121,,,Wetland Pool 39,30000,sample,,Icebreaking disturbed some sediment,41.02403667,-83.687345,0.10725,1.605461625,0.001633333,0.023833333,0.006288889,0.32,2.11,0,0,0.0121,1.5,15:1 to 65:1,775.8,41.02409167,-83.687305,30000,Winter
W02817,12/1/2022,5.93,0.55,0.2526,0,0,,,Wetland Pool 29,30000,sample,,,41.02552167,-83.68679667,0.6738333333333334,5.941913166666667,0.0421,0.022466667,0.0201,0.55,5.93,0.2526,0,0,1.5,10:01,775.7,41.02547,-83.686815,30000,Winter
W02818,12/1/2022,3.38,0.09,0.8675,0.2118,0,,,Wetland Pool 30,20000,sample,,Ice,41.02574667,-83.68627667,0.1769090909090909,2.2388654545454547,0.074133333,0.125075,0.012716667,0.09,3.38,0.8675,0.2118,0,2,14:1 to 28:1,775.1,41.02577,-83.686365,20000,Winter
W02819,12/1/2022,5.35,0.51,0,0,0,,,Wetland Pool 42,15000,sample,,Ice,41.02604167,-83.68470833,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,0.51,5.35,0,0,0,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Winter
W02820,12/1/2022,3.1,0.28,0,0,0,,,Wetland Pool 35,26318,sample,,Ice ,41.02645667,-83.68310667,0.141875,1.933630125,0.02165,0.035975,0.0082125,0.28,3.1,0,0,0,2,12:1 to 32:1,775.1,41.026435,-83.683175,26318,Winter
W02821,12/1/2022,2.56,0.16,0.2054,0,0,,,Wetland Pool 34,15000,sample,,Ice,41.02593,-83.682375,0.1232222222222222,2.1979314444444444,0.03743,0.04212,0,0.185,2.58,0.1735,0,0,1.5,10:01,775.6,41.02589833,-83.68242333,15000,Winter
W02822,12/1/2022,2.6,0.21,0.1416,0,0,,,Wetland Pool 34,15000,sample,,Ice,41.025795,-83.68270333,0.1232222222222222,2.1979314444444444,0.03743,0.04212,0,0.185,2.58,0.1735,0,0,1.5,10:01,775.6,41.02589833,-83.68242333,15000,Winter
W02823,12/1/2022,1.54,0.13,0,0,0,,,Wetland Pool 26,22424,sample,,Ice,41.02471333,-83.6849,0.1085555555555555,1.5949301111111112,0,0.024377778,0.002455556,0.12,1.505,0,0,0,2,10:01,775.2,41.02492167,-83.68488333,22424,Winter
W02824,12/1/2022,1.35,0.08,0.0575,0,0,,,Wetland Pool 40,126000,sample,,Ice,41.024725,-83.68519667,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.14,1.48,0.0418,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Winter
W02825,12/1/2022,1.47,0.11,,,,,,Wetland Pool 26,22424,sample,,Ice,41.02429167,-83.68503333,0.1085555555555555,1.5949301111111112,0,0.024377778,0.002455556,0.12,1.505,0,0,0,2,10:01,775.2,41.02492167,-83.68488333,22424,Winter
W02949,2/23/2023,0,0,0,0.1849,0,,,Wetland Pool 1,353316,blank,,,0,0,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.1333333333333333,0.4966666666666666,0,0.2328666666666666,0.027,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Winter
W02950,2/23/2023,0,0,0,0.078,0,,,Wetland Pool 1,353316,blank,,,41.02505333,-83.69822333,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.1333333333333333,0.4966666666666666,0,0.2328666666666666,0.027,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Winter
W02951,2/23/2023,11.79,0.45,0.098,9.3702,0.16,,,Aurand Run connection to P1,,sample,,,41.02335167,-83.69569833,0.053363636,2.7123605454545454,0.046836364,2.1385950000000005,0.021063636,0.45,11.79,0.098,9.3702,0.16,,,,,,,Winter
W02952,2/23/2023,1.49,0.4,0,0.4357,0.081,,,Wetland Pool 1,353316,sample,,,41.02420667,-83.69542333,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.1333333333333333,0.4966666666666666,0,0.2328666666666666,0.027,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Winter
W02953,2/23/2023,0.71,0.29,0,0.2653,0.1586,,,Wetland Pool 36,5000,sample,,,41.02677,-83.68446333,0.2032,1.7152,0.3879,0.21642,0.0888,0.29,0.71,0,0.2653,0.1586,0.5,27:1 to 35:1,776.8,41.02677,-83.68446333,5000,Winter
W02954,2/23/2023,1.78,0.38,0.0204,0.1132,0.0915,,,Wetland Pool 42,15000,sample,,,41.02625667,-83.68469833,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,0.35,1.445,0.0102,0.1112,0.09795,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Winter
W02955,2/23/2023,1.11,0.32,0,0.1092,0.1044,,,Wetland Pool 42,15000,sample,,,41.02624333,-83.68481,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,0.35,1.445,0.0102,0.1112,0.09795,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Winter
W02956,2/23/2023,1.21,0.21,0.0225,0.121,0.0383,,,Wetland Pool 31,10000,sample,,,41.02593833,-83.68519,0.2442857142857142,2.6817724285714286,0.036542857,0.085242857,0.022057143,0.205,1.13,0.01125,0.1377,0.0427,1,10:01,776.1,41.02568,-83.68505833,10000,Winter
